route_id;route_long_name;route_color;trip_id;service_id;direction_id;stop_sequence;stop_name;stop_lat;stop_lon;location_type;shape_pt_sequence;shape_id
1;Blok M - Kota;D62126;1-R07;SH;0;0;Blok M;-6.243312;106.80175;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;0;Kali Besar Barat;-6.135355;106.81143;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;1;Asean;-6.239911;106.79897;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;1;Museum Fatahillah;-6.133882;106.81214;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;2;Kota;-6.136827;106.814876;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;2;Masjid Agung;-6.236472;106.798412;0;1;usj3
1;Blok M - Kota;D62126;1-R07;SH;0;3;Bundaran Senayan K-L-M;-6.227766;106.800954;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;3;Glodok;-6.144438;106.815498;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;4;Gelora Bung Karno;-6.224137;106.805837;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;4;Olimo;-6.149291;106.816732;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;5;Mangga Besar;-6.153256;106.817543;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;5;Polda Metro Jaya;-6.221044;106.810241;0;1;usj3
1;Blok M - Kota;D62126;1-R07;SH;0;6;Karet Sudirman D-E-F;-6.212352;106.819981;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;6;Sawah Besar;-6.157366;106.818702;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;7;Harmoni;-6.162764;106.819961;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;7;Dukuh Atas 1;-6.205621;106.822203;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;8;Monas;-6.176252;106.822922;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;8;Tosari;-6.196742;106.823051;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;9;Bank Indonesia Arah Selatan;-6.184784;106.82326;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;9;Bundaran HI Astra;-6.192977;106.822954;0;1;usj3
1;Blok M - Kota;D62126;1-R07;SH;0;10;MH Thamrin;-6.188038;106.82296;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;10;MH Thamrin;-6.188262;106.82304;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;11;Bundaran HI Astra;-6.192971;106.82303;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;12;Tosari;-6.19695;106.823131;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;11;Bank Indonesia Arah Utara;-6.182776;106.8228;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;13;Dukuh Atas 1;-6.205627;106.822295;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;14;Karet Sudirman K-L-M;-6.212511;106.820052;0;1;mlcx
1;Blok M - Kota;D62126;1-R08;SH;1;15;Polda Metro Jaya;-6.221129;106.81031;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;12;Monas;-6.176246;106.822804;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;16;Gelora Bung Karno;-6.224286;106.805761;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;13;Harmoni;-6.162598;106.819886;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;17;Bundaran Senayan D-E-F;-6.227941;106.800905;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;14;Sawah Besar;-6.157375;106.818645;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;18;Masjid Agung;-6.236477;106.798482;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;15;Mangga Besar;-6.153266;106.817481;0;1;usj3
1;Blok M - Kota;D62126;1-R07;SH;0;16;Olimo;-6.149307;106.816641;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;19;Kejaksaan Agung;-6.24046;106.798482;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;17;Glodok;-6.144448;106.815417;0;1;usj3
1;Blok M - Kota;D62126;1-R08;SH;1;20;Blok M;-6.243312;106.80175;0;1;mlcx
1;Blok M - Kota;D62126;1-R07;SH;0;18;Kali Besar Barat;-6.135355;106.81143;0;1;usj3
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;0;PGC 2;-6.2619;106.8657;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;0;Tanjung Priok;-6.10956;106.882156;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;1;BKN;-6.257743;106.869949;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;1;Enggano;-6.110094;106.89239;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;10;Kayu Putih Rawasari;-6.187474;106.875382;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;10;Kayu Putih Rawasari;-6.187473;106.875451;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;11;Pemuda Pramuka;-6.192822;106.875006;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;11;Pulo Mas Bypass;-6.176988;106.875987;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;12;Utan Kayu Rawamangun;-6.197554;106.874051;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;12;Cempaka Putih;-6.174225;106.876412;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;13;Cempaka Mas;-6.165886;106.879175;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;13;Ahmad Yani Bea Cukai;-6.205521;106.873814;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;14;Stasiun Jatinegara Arah Selatan;-6.215541;106.87436;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;14;Yos Sudarso Kodamar;-6.16205;106.881665;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;15;Pedati Prumpung;-6.220159;106.874432;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;15;Sunter Kelapa Gading Arah Utara;-6.14293;106.890714;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;16;Plumpang Pertamina Arah Utara;-6.128475;106.89373;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;16;Cipinang Kebon Nanas;-6.231662;106.87639;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;17;Penas Kalimalang;-6.239069;106.878031;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;17;Walikota Jakarta Utara Arah Utara;-6.118845;106.893125;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;18;Permai Koja Arah Utara;-6.114165;106.893085;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;18;Cawang Soetoyo;-6.244803;106.876004;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;19;Enggano;-6.110132;106.892389;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;19;BKN;-6.257707;106.870045;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;2;Permai Koja Arah Selatan;-6.114384;106.893157;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;2;Cawang Soetoyo;-6.244773;106.875959;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;20;Tanjung Priok;-6.10956;106.882156;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;20;PGC 2;-6.2619;106.8657;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;3;Penas Kalimalang;-6.239069;106.877984;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;3;Walikota Jakarta Utara Arah Selatan;-6.118867;106.89344;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;4;Plumpang Pertamina Arah Selatan;-6.128473;106.893784;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;4;Cipinang Kebon Nanas;-6.231671;106.876339;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;5;Sunter Kelapa Gading Arah Selatan;-6.142928;106.890928;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;5;Pedati Prumpung;-6.220159;106.874368;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;6;Stasiun Jatinegara Arah Utara;-6.21542;106.8742;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;6;Yos Sudarso Kodamar;-6.162075;106.881708;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;7;Cempaka Mas;-6.165896;106.879229;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;7;Ahmad Yani Bea Cukai;-6.205525;106.873771;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;8;Utan Kayu Rawamangun;-6.197544;106.874008;0;1;10-R02_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;8;Cempaka Putih;-6.174226;106.876454;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R01;SH;0;9;Pulo Mas Bypass;-6.176998;106.87603;0;1;10-R01_shp
10;Tanjung Priok - PGC 2;9B1F21;10-R02;SH;1;9;Pemuda Pramuka;-6.192821;106.874931;0;1;10-R02_shp
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;0;Rusun Marunda;-6.097099;106.96231;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;0;Rusun Marunda;-6.097099;106.96231;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;0;Term. Tj. Priok 1;-6.1098;106.88118;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;0;Term. Tj. Priok 1;-6.1098;106.88118;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;1;Rusun Marunda 1;-6.098204;106.96232;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;1;Enggano 2;-6.110031;106.89246;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;1;Enggano 2;-6.110031;106.89246;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;1;Rusun Marunda 1;-6.098204;106.96232;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;2;Simpang Pitungan;-6.100212;106.9606;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;2;Simpang Pitungan;-6.100212;106.9606;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;2;Madya Kebantenan;-6.114349;106.926264;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;3;STIP 2;-6.104694;106.95903;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;3;STIP 2;-6.104694;106.95903;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;3;Sbr. Jln. Komplek Pelindo II;-6.110541;106.93687;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;4;Bidara 2;-6.106075;106.95942;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;4;Bidara 2;-6.106075;106.95942;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;4;Bidara 1;-6.106097;106.9595;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;4;Bidara 1;-6.106097;106.9595;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;5;STIP;-6.104402;106.95904;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;5;STIP;-6.104402;106.95904;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;5;Jln. Komplek Pelindo II;-6.11072;106.937034;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;6;Rumah Sipitung;-6.100075;106.96054;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;6;Rumah Sipitung;-6.100075;106.96054;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;6;Kebantenan;-6.114554;106.9264;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;6;Kebantenan;-6.114554;106.9264;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;7;Enggano 1;-6.110213;106.89246;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;7;Enggano 1;-6.110213;106.89246;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;7;Rusun Marunda 2;-6.09826;106.96218;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;7;Rusun Marunda 2;-6.09826;106.96218;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;8;Rusun Marunda;-6.097099;106.96231;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;8;Term. Tj. Priok 1;-6.1098;106.88118;0;1;uzgh
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R04;SH;1;8;Rusun Marunda;-6.097099;106.96231;0;1;6ysj
10A;Rusun Marunda - Tanjung Priok;9B7172;10A-R03;SH;0;8;Term. Tj. Priok 1;-6.1098;106.88118;0;1;uzgh
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;0;Rusun Cipinang Besar Selatan;-6.231625;106.88288;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;0;Penas Kalimalang 2;-6.239095;106.87826;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;0;Penas Kalimalang 2;-6.239095;106.87826;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;0;Rusun Cipinang Besar Selatan;-6.231625;106.88288;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;1;TPU Kb. Nanas 2;-6.232106;106.88017;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;1;SPBU Jln. DI Panjaitan;-6.233702;106.8766;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;1;SPBU Jln. DI Panjaitan;-6.233702;106.8766;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;1;TPU Kb. Nanas 2;-6.232106;106.88017;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;2;STMT Trisakti 2;-6.231981;106.8777;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;2;Cipinang Kb. Nanas 1;-6.231595;106.87615;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;2;Cipinang Kb. Nanas 1;-6.231595;106.87615;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;2;STMT Trisakti 2;-6.231981;106.8777;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;3;Penas Kalimalang 2;-6.239095;106.87826;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;3;Cipinang Kb. Nanas 2;-6.231453;106.87647;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;3;Cipinang Kb. Nanas 2;-6.231453;106.87647;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R01;SH;0;3;Penas Kalimalang 2;-6.239095;106.87826;0;1;10B-R01_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;4;STMT Trisakti 1;-6.231933;106.87782;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;4;STMT Trisakti 1;-6.231933;106.87782;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;5;TPU Kb. Nanas 1;-6.23219;106.88051;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;5;TPU Kb. Nanas 1;-6.23219;106.88051;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;6;Rusun Cipinang Besar Selatan;-6.231625;106.88288;0;1;10B-R02_shp
10B;Rusun Cipinang Besar Selatan - Penas Kalimalang;9B7172;10B-R02;SH;1;6;Rusun Cipinang Besar Selatan;-6.231625;106.88288;0;1;10B-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;0;Kampung Rambutan;-6.30994;106.882186;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;0;Tanjung Priok;-6.10956;106.882156;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;1;Tanah Merdeka Arah Barat;-6.308216;106.87393;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;1;Enggano;-6.110094;106.89239;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;10;Cempaka Mas;-6.165886;106.879175;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;10;Kayu Putih Rawasari;-6.187473;106.875451;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;11;Yos Sudarso Kodamar;-6.16205;106.881665;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;11;Pemuda Pramuka;-6.192822;106.875006;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;12;Utan Kayu Rawamangun;-6.197554;106.874051;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;12;Sunter Kelapa Gading Arah Utara;-6.14293;106.890714;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;13;Plumpang Pertamina Arah Utara;-6.128475;106.89373;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;13;Pasar Induk Kramat Jati;-6.294223;106.8721;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;14;Walikota Jakarta Utara Arah Utara;-6.118845;106.893125;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;14;RS Harapan Bunda;-6.301977;106.868061;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;15;Permai Koja Arah Utara;-6.114165;106.893085;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;15;Flyover Raya Bogor;-6.3065;106.8657;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;16;Enggano;-6.110132;106.892389;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;16;Tanah Merdeka Arah Timur;-6.307866;106.87389;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;17;Kampung Rambutan;-6.30994;106.882186;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;17;Tanjung Priok;-6.10956;106.882156;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;2;Permai Koja Arah Selatan;-6.114384;106.893157;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;2;Flyover Raya Bogor;-6.306618;106.86565;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;3;Walikota Jakarta Utara Arah Selatan;-6.118867;106.89344;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;3;RS Harapan Bunda;-6.301945;106.868002;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;4;Plumpang Pertamina Arah Selatan;-6.128473;106.893784;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;4;Pasar Induk Kramat Jati;-6.294219;106.872017;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;5;Sunter Kelapa Gading Arah Selatan;-6.142928;106.890928;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;5;Utan Kayu Rawamangun;-6.197544;106.874008;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;6;Yos Sudarso Kodamar;-6.162075;106.881708;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;6;Pemuda Pramuka;-6.192821;106.874931;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;7;Cempaka Mas;-6.165896;106.879229;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;7;Kayu Putih Rawasari;-6.187474;106.875382;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;8;Pulo Mas Bypass;-6.176988;106.875987;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;8;Cempaka Putih;-6.174226;106.876454;0;1;10D-R01_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R02;HK;1;9;Cempaka Putih;-6.174225;106.876412;0;1;10D-R02_shp
10D;Kampung Rambutan - Tanjung Priok;9B1F21;10D-R01;HK;0;9;Pulo Mas Bypass;-6.176998;106.87603;0;1;10D-R01_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;0;Blok M;-6.243312;106.80175;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;0;Blok M;-6.243312;106.80175;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;0;Tanjung Priok;-6.10956;106.882156;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;1;Asean;-6.239911;106.79897;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;1;Pademangan;-6.13369;106.831688;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;10;Petojo;-6.169948;106.816978;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;10;RS Harapan Kita Arah Selatan;-6.185194;106.79709;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;11;Pecenongan;-6.16759;106.828212;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;11;Slipi Kemanggisan Arah Selatan;-6.189783;106.797265;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;12;Senayan JCC Arah Timur;-6.214159;106.809044;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;12;Juanda;-6.168017;106.830829;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;13;Pasar Baru;-6.166129;106.83483;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;13;Gelora Bung Karno;-6.224286;106.805761;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;14;Bundaran Senayan D-E-F;-6.227941;106.800905;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;14;Pasar Baru Timur;-6.162278;106.838066;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;15;Jembatan Merah;-6.146731;106.83422;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;15;Masjid Agung;-6.236477;106.798482;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;16;Kejaksaan Agung;-6.24046;106.798482;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;16;Gunung Sahari Mangga Dua;-6.136821;106.832315;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;17;Pademangan;-6.133712;106.831591;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;17;Blok M;-6.243312;106.80175;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;17;Blok M;-6.243312;106.80175;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;18;Tanjung Priok;-6.10956;106.882156;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;2;Gunung Sahari Mangga Dua;-6.136805;106.832428;0;1;10H-R03_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R04;SH;1;2;Masjid Agung;-6.236472;106.798412;0;1;10H-R04_shp
10H;Tanjung Priok - Blok M;9B1F21;10H-R03;SH;0;3;Jembatan Merah;-6.146731;106.834332;0;1;10H-R03_shp
